Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2009-10-28,20-063,OKC,,SAC,W (+13),0,12:59,2,2,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,3,5,3.8,-5
2,2,2009-10-30,20-065,OKC,@,DET,W (+8),0,16:38,1,6,.167,0,1,.000,0,0,,1,1,2,8,0,0,0,3,2,3.6,+17
3,3,2009-11-01,20-067,OKC,,POR,L (-9),0,17:52,2,9,.222,2,3,.667,0,0,,1,2,3,2,1,1,1,2,6,3.1,+4
4,4,2009-11-03,20-069,OKC,,LAL,L (-3),0,17:04,3,9,.333,1,2,.500,2,2,1.000,0,1,1,3,1,0,0,2,9,6.5,+16
5,5,2009-11-06,20-072,OKC,@,HOU,L (-11),0,10:02,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,1,1,4,2.3,-8
6,6,2009-11-08,20-074,OKC,,ORL,W (+28),0,19:13,2,5,.400,0,1,.000,1,2,.500,1,3,4,5,2,0,0,3,5,7.8,0
7,7,2009-11-10,20-076,OKC,@,SAC,L (-3),0,19:24,3,7,.429,3,5,.600,0,0,,0,4,4,1,1,1,1,3,9,6.7,+1
8,8,2009-11-11,20-077,OKC,@,LAC,W (+4),0,23:54,3,8,.375,0,3,.000,1,2,.500,0,5,5,8,1,1,2,1,7,8.6,+9
9,9,2009-11-14,20-080,OKC,@,SAS,W (+3),0,19:57,3,6,.500,0,1,.000,2,3,.667,1,1,2,1,1,1,2,4,8,4.4,-3
10,10,2009-11-15,20-081,OKC,,LAC,L (-8),0,17:38,0,8,.000,0,5,.000,4,4,1.000,1,2,3,2,1,0,2,1,4,-0.3,-9
11,11,2009-11-17,20-083,OKC,@,MIA,W (+13),0,14:16,1,3,.333,1,3,.333,2,2,1.000,0,2,2,0,0,0,2,4,5,0.3,+6
12,12,2009-11-18,20-084,OKC,@,ORL,L (-14),0,30:51,7,14,.500,6,7,.857,4,4,1.000,0,3,3,3,1,0,1,2,24,19.2,+5
13,13,2009-11-20,20-086,OKC,,WAS,W (+19),0,26:24,8,11,.727,4,6,.667,5,6,.833,3,1,4,1,4,0,2,5,25,23.2,+4
14,14,2009-11-22,20-088,OKC,@,LAL,L (-16),0,30:21,2,15,.133,0,10,.000,6,6,1.000,0,3,3,6,3,2,3,3,10,5.6,-4
15,15,2009-11-24,20-090,OKC,@,UTA,W (+10),0,19:38,4,5,.800,1,2,.500,1,1,1.000,0,2,2,1,0,0,0,1,10,9.0,+6
16,16,2009-11-27,20-093,OKC,,MIL,W (+18),0,27:18,6,7,.857,3,3,1.000,0,2,.000,1,1,2,2,1,0,2,3,15,11.9,+1
